# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1305031121.9856 1.0105 0.5876 1.6725 0.6616 0.6258 -0.3071 -0.2764
1305031121.9957 1.0115 0.5874 1.6717 0.6610 0.6266 -0.3067 -0.2763
1305031122.0056 1.0130 0.5875 1.6711 0.6610 0.6270 -0.3055 -0.2770
1305031122.0156 1.0141 0.5872 1.6702 0.6601 0.6277 -0.3057 -0.2771
1305031122.0255 1.0156 0.5869 1.6692 0.6591 0.6284 -0.3063 -0.2771
1305031122.0356 1.0172 0.5868 1.6683 0.6583 0.6294 -0.3063 -0.2770
1305031122.0456 1.0188 0.5866 1.6671 0.6573 0.6299 -0.3065 -0.2778
1305031122.0556 1.0208 0.5865 1.6660 0.6567 0.6305 -0.3062 -0.2783
1305031122.0656 1.0228 0.5863 1.6648 0.6557 0.6314 -0.3063 -0.2786
1305031122.0756 1.0250 0.5862 1.6636 0.6549 0.6321 -0.3061 -0.2790
1305031122.0858 1.0273 0.5861 1.6622 0.6541 0.6327 -0.3060 -0.2798
1305031122.0956 1.0295 0.5859 1.6607 0.6536 0.6328 -0.3063 -0.2802
1305031122.1056 1.0318 0.5857 1.6593 0.6525 0.6334 -0.3068 -0.2810
1305031122.1156 1.0343 0.5856 1.6577 0.6515 0.6343 -0.3064 -0.2817
1305031122.1256 1.0372 0.5854 1.6560 0.6510 0.6357 -0.3051 -0.2810
1305031122.1356 1.0399 0.5852 1.6544 0.6496 0.6368 -0.3048 -0.2821
1305031122.1456 1.0427 0.5850 1.6527 0.6484 0.6375 -0.3053 -0.2830
1305031122.1556 1.0458 0.5849 1.6510 0.6477 0.6384 -0.3043 -0.2835
1305031122.1656 1.0486 0.5847 1.6492 0.6464 0.6391 -0.3044 -0.2847
1305031122.1756 1.0511 0.5843 1.6471 0.6447 0.6387 -0.3067 -0.2871
1305031122.1856 1.0544 0.5842 1.6453 0.6439 0.6398 -0.3052 -0.2879
1305031122.1956 1.0574 0.5838 1.6429 0.6436 0.6409 -0.3042 -0.2871
1305031122.2056 1.0607 0.5837 1.6410 0.6436 0.6431 -0.3006 -0.2860
1305031122.2156 1.0639 0.5835 1.6386 0.6434 0.6439 -0.2994 -0.2860
1305031122.2255 1.0675 0.5832 1.6367 0.6435 0.6459 -0.2963 -0.2845
1305031122.2356 1.0707 0.5830 1.6343 0.6429 0.6462 -0.2969 -0.2846
1305031122.2456 1.0743 0.5828 1.6324 0.6425 0.6471 -0.2957 -0.2846
1305031122.2556 1.0777 0.5825 1.6304 0.6420 0.6476 -0.2956 -0.2847
1305031122.2656 1.0810 0.5820 1.6283 0.6411 0.6478 -0.2961 -0.2857
1305031122.2759 1.0845 0.5816 1.6261 0.6407 0.6488 -0.2958 -0.2848
1305031122.2856 1.0879 0.5810 1.6240 0.6398 0.6503 -0.2952 -0.2840
1305031122.2956 1.0915 0.5805 1.6217 0.6395 0.6523 -0.2933 -0.2820
1305031122.3056 1.0951 0.5799 1.6194 0.6392 0.6539 -0.2919 -0.2804
1305031122.3156 1.0986 0.5794 1.6172 0.6389 0.6554 -0.2905 -0.2790
1305031122.3255 1.1020 0.5789 1.6150 0.6382 0.6563 -0.2907 -0.2783
1305031122.3356 1.1058 0.5783 1.6129 0.6384 0.6573 -0.2896 -0.2767
1305031122.3456 1.1093 0.5779 1.6111 0.6385 0.6575 -0.2893 -0.2763
1305031122.3556 1.1129 0.5774 1.6092 0.6385 0.6581 -0.2889 -0.2752
1305031122.3656 1.1166 0.5768 1.6073 0.6388 0.6592 -0.2877 -0.2732
1305031122.3756 1.1202 0.5764 1.6056 0.6384 0.6602 -0.2875 -0.2721
1305031122.3855 1.1236 0.5758 1.6038 0.6381 0.6606 -0.2879 -0.2710
1305031122.3956 1.1272 0.5755 1.6022 0.6375 0.6615 -0.2883 -0.2702
1305031122.4056 1.1309 0.5751 1.6007 0.6373 0.6623 -0.2884 -0.2685
1305031122.4156 1.1344 0.5745 1.5991 0.6369 0.6623 -0.2900 -0.2675
1305031122.4256 1.1381 0.5742 1.5976 0.6370 0.6623 -0.2907 -0.2666
1305031122.4357 1.1416 0.5738 1.5962 0.6372 0.6626 -0.2909 -0.2651
1305031122.4455 1.1448 0.5732 1.5946 0.6367 0.6632 -0.2920 -0.2635
1305031122.4555 1.1486 0.5726 1.5930 0.6373 0.6634 -0.2919 -0.2618
1305031122.4655 1.1520 0.5722 1.5916 0.6368 0.6641 -0.2923 -0.2610
1305031122.4756 1.1555 0.5717 1.5901 0.6361 0.6651 -0.2929 -0.2593
1305031122.4856 1.1588 0.5710 1.5885 0.6356 0.6653 -0.2938 -0.2589
1305031122.4956 1.1623 0.5706 1.5870 0.6353 0.6661 -0.2938 -0.2577
1305031122.5056 1.1656 0.5701 1.5855 0.6348 0.6665 -0.2941 -0.2574
1305031122.5156 1.1689 0.5695 1.5840 0.6345 0.6664 -0.2950 -0.2575
1305031122.5256 1.1721 0.5692 1.5825 0.6343 0.6666 -0.2950 -0.2575
1305031122.5356 1.1756 0.5686 1.5810 0.6347 0.6670 -0.2940 -0.2565
1305031122.5455 1.1790 0.5682 1.5796 0.6347 0.6677 -0.2927 -0.2563
1305031122.5555 1.1824 0.5678 1.5781 0.6346 0.6678 -0.2923 -0.2569
1305031122.5656 1.1857 0.5673 1.5767 0.6344 0.6684 -0.2907 -0.2573
1305031122.5756 1.1893 0.5669 1.5752 0.6346 0.6688 -0.2899 -0.2569
1305031122.5856 1.1926 0.5666 1.5735 0.6342 0.6683 -0.2909 -0.2579
1305031122.5956 1.1961 0.5663 1.5720 0.6343 0.6685 -0.2908 -0.2574
1305031122.6056 1.1992 0.5659 1.5705 0.6341 0.6680 -0.2922 -0.2577
1305031122.6157 1.2025 0.5656 1.5691 0.6341 0.6679 -0.2925 -0.2574
1305031122.6255 1.2058 0.5652 1.5677 0.6343 0.6673 -0.2933 -0.2576
1305031122.6356 1.2089 0.5649 1.5661 0.6338 0.6673 -0.2945 -0.2575
1305031122.6456 1.2124 0.5645 1.5645 0.6339 0.6671 -0.2949 -0.2573
1305031122.6556 1.2157 0.5643 1.5630 0.6339 0.6672 -0.2951 -0.2569
1305031122.6656 1.2190 0.5640 1.5613 0.6335 0.6671 -0.2960 -0.2571
1305031122.6756 1.2222 0.5637 1.5594 0.6339 0.6663 -0.2966 -0.2572
1305031122.6856 1.2255 0.5634 1.5578 0.6343 0.6661 -0.2968 -0.2565
1305031122.6956 1.2285 0.5631 1.5560 0.6344 0.6656 -0.2982 -0.2560
1305031122.7057 1.2316 0.5626 1.5543 0.6345 0.6655 -0.2993 -0.2548
1305031122.7156 1.2349 0.5621 1.5526 0.6350 0.6658 -0.2987 -0.2534
1305031122.7256 1.2377 0.5617 1.5506 0.6348 0.6657 -0.2999 -0.2530
1305031122.7356 1.2410 0.5612 1.5488 0.6349 0.6663 -0.2992 -0.2519
1305031122.7456 1.2440 0.5609 1.5469 0.6350 0.6664 -0.2989 -0.2517
1305031122.7556 1.2469 0.5606 1.5446 0.6346 0.6668 -0.2990 -0.2515
1305031122.7656 1.2497 0.5600 1.5426 0.6350 0.6671 -0.2980 -0.2509
1305031122.7756 1.2525 0.5596 1.5405 0.6358 0.6672 -0.2969 -0.2500
1305031122.7856 1.2551 0.5593 1.5385 0.6360 0.6677 -0.2961 -0.2490
1305031122.7956 1.2581 0.5588 1.5366 0.6372 0.6679 -0.2942 -0.2475
1305031122.8056 1.2608 0.5583 1.5346 0.6370 0.6686 -0.2928 -0.2479
1305031122.8156 1.2634 0.5579 1.5326 0.6371 0.6684 -0.2926 -0.2484
1305031122.8256 1.2658 0.5577 1.5307 0.6371 0.6683 -0.2919 -0.2495
1305031122.8356 1.2684 0.5575 1.5290 0.6375 0.6684 -0.2903 -0.2501
1305031122.8456 1.2709 0.5573 1.5271 0.6381 0.6680 -0.2886 -0.2514
1305031122.8556 1.2734 0.5572 1.5254 0.6391 0.6678 -0.2866 -0.2518
1305031122.8656 1.2760 0.5570 1.5234 0.6402 0.6674 -0.2846 -0.2524
1305031122.8756 1.2784 0.5569 1.5217 0.6411 0.6673 -0.2829 -0.2523
1305031122.8856 1.2809 0.5566 1.5200 0.6418 0.6673 -0.2814 -0.2523
1305031122.8956 1.2834 0.5564 1.5182 0.6423 0.6672 -0.2809 -0.2519
1305031122.9056 1.2857 0.5561 1.5166 0.6421 0.6669 -0.2814 -0.2526
1305031122.9156 1.2882 0.5560 1.5150 0.6426 0.6674 -0.2798 -0.2516
1305031122.9255 1.2906 0.5558 1.5136 0.6422 0.6674 -0.2804 -0.2522
1305031122.9356 1.2929 0.5556 1.5119 0.6432 0.6663 -0.2806 -0.2523
1305031122.9456 1.2952 0.5553 1.5104 0.6434 0.6657 -0.2813 -0.2526
1305031122.9556 1.2975 0.5552 1.5090 0.6443 0.6655 -0.2804 -0.2516
1305031122.9656 1.2997 0.5551 1.5075 0.6451 0.6649 -0.2808 -0.2508
1305031122.9755 1.3018 0.5548 1.5059 0.6458 0.6646 -0.2809 -0.2497
1305031122.9856 1.3042 0.5546 1.5045 0.6469 0.6641 -0.2805 -0.2485
1305031122.9956 1.3064 0.5543 1.5030 0.6472 0.6641 -0.2811 -0.2472
1305031123.0056 1.3087 0.5541 1.5017 0.6478 0.6638 -0.2808 -0.2470
1305031123.0155 1.3111 0.5538 1.5003 0.6483 0.6634 -0.2809 -0.2464
1305031123.0267 1.3135 0.5535 1.4991 0.6488 0.6628 -0.2806 -0.2468
1305031123.0356 1.3155 0.5533 1.4977 0.6484 0.6625 -0.2817 -0.2475
1305031123.0456 1.3180 0.5531 1.4963 0.6489 0.6616 -0.2821 -0.2483
1305031123.0557 1.3202 0.5530 1.4948 0.6491 0.6615 -0.2820 -0.2482
1305031123.0656 1.3225 0.5527 1.4932 0.6500 0.6605 -0.2824 -0.2478
1305031123.0756 1.3248 0.5526 1.4916 0.6508 0.6601 -0.2819 -0.2473
1305031123.0856 1.3271 0.5524 1.4898 0.6518 0.6593 -0.2817 -0.2470
1305031123.0955 1.3293 0.5523 1.4882 0.6529 0.6592 -0.2803 -0.2462
1305031123.1056 1.3317 0.5519 1.4864 0.6534 0.6592 -0.2797 -0.2455
1305031123.1156 1.3337 0.5517 1.4846 0.6538 0.6592 -0.2790 -0.2453
1305031123.1255 1.3360 0.5514 1.4829 0.6539 0.6596 -0.2781 -0.2448
1305031123.1355 1.3380 0.5512 1.4810 0.6535 0.6598 -0.2785 -0.2452
1305031123.1456 1.3405 0.5509 1.4791 0.6543 0.6600 -0.2772 -0.2439
1305031123.1555 1.3425 0.5507 1.4771 0.6542 0.6594 -0.2779 -0.2450
1305031123.1656 1.3450 0.5506 1.4749 0.6555 0.6590 -0.2765 -0.2440
1305031123.1756 1.3472 0.5505 1.4729 0.6568 0.6585 -0.2749 -0.2437
1305031123.1855 1.3496 0.5505 1.4706 0.6576 0.6584 -0.2732 -0.2439
1305031123.1955 1.3518 0.5504 1.4685 0.6583 0.6582 -0.2717 -0.2442
1305031123.2056 1.3539 0.5504 1.4660 0.6583 0.6584 -0.2704 -0.2448
1305031123.2155 1.3563 0.5503 1.4639 0.6587 0.6593 -0.2677 -0.2445
1305031123.2256 1.3584 0.5503 1.4612 0.6589 0.6594 -0.2667 -0.2447
1305031123.2356 1.3610 0.5503 1.4587 0.6597 0.6600 -0.2644 -0.2435
1305031123.2456 1.3632 0.5503 1.4560 0.6608 0.6599 -0.2625 -0.2427
1305031123.2555 1.3655 0.5504 1.4535 0.6624 0.6599 -0.2604 -0.2407
1305031123.2655 1.3677 0.5505 1.4509 0.6636 0.6596 -0.2591 -0.2398
1305031123.2756 1.3703 0.5506 1.4485 0.6654 0.6588 -0.2572 -0.2391
1305031123.2856 1.3723 0.5506 1.4458 0.6661 0.6583 -0.2569 -0.2389
1305031123.2955 1.3745 0.5508 1.4436 0.6669 0.6584 -0.2546 -0.2387
1305031123.3056 1.3766 0.5509 1.4411 0.6671 0.6581 -0.2539 -0.2395
1305031123.3156 1.3789 0.5511 1.4387 0.6682 0.6581 -0.2516 -0.2388
1305031123.3255 1.3811 0.5512 1.4364 0.6687 0.6581 -0.2503 -0.2389
1305031123.3355 1.3833 0.5514 1.4341 0.6696 0.6579 -0.2488 -0.2387
1305031123.3456 1.3853 0.5515 1.4318 0.6709 0.6569 -0.2478 -0.2386
1305031123.3555 1.3874 0.5519 1.4297 0.6720 0.6561 -0.2470 -0.2387
1305031123.3656 1.3895 0.5521 1.4273 0.6733 0.6554 -0.2458 -0.2380
1305031123.3756 1.3920 0.5520 1.4253 0.6755 0.6541 -0.2438 -0.2376
1305031123.3856 1.3939 0.5523 1.4233 0.6763 0.6535 -0.2426 -0.2380
1305031123.3956 1.3961 0.5523 1.4213 0.6768 0.6529 -0.2417 -0.2391
1305031123.4056 1.3979 0.5524 1.4193 0.6767 0.6529 -0.2418 -0.2395
1305031123.4156 1.4001 0.5527 1.4175 0.6768 0.6530 -0.2407 -0.2400
1305031123.4255 1.4024 0.5527 1.4156 0.6778 0.6523 -0.2400 -0.2398
1305031123.4356 1.4044 0.5529 1.4138 0.6787 0.6518 -0.2394 -0.2393
1305031123.4456 1.4066 0.5532 1.4119 0.6802 0.6511 -0.2384 -0.2380
1305031123.4555 1.4086 0.5533 1.4102 0.6809 0.6510 -0.2377 -0.2365
1305031123.4656 1.4106 0.5535 1.4081 0.6826 0.6491 -0.2380 -0.2367
1305031123.4756 1.4129 0.5536 1.4064 0.6844 0.6484 -0.2361 -0.2354
1305031123.4856 1.4148 0.5539 1.4046 0.6848 0.6480 -0.2362 -0.2354
1305031123.4956 1.4168 0.5541 1.4029 0.6851 0.6479 -0.2359 -0.2352
1305031123.5055 1.4187 0.5542 1.4011 0.6857 0.6475 -0.2356 -0.2346
1305031123.5155 1.4206 0.5544 1.3996 0.6859 0.6473 -0.2356 -0.2346
1305031123.5255 1.4226 0.5546 1.3978 0.6862 0.6469 -0.2362 -0.2343
1305031123.5356 1.4245 0.5549 1.3962 0.6869 0.6465 -0.2359 -0.2335
1305031123.5456 1.4264 0.5552 1.3945 0.6880 0.6460 -0.2355 -0.2320
1305031123.5556 1.4282 0.5557 1.3929 0.6887 0.6453 -0.2360 -0.2315
1305031123.5656 1.4301 0.5559 1.3913 0.6894 0.6448 -0.2357 -0.2310
1305031123.5755 1.4316 0.5562 1.3897 0.6894 0.6442 -0.2369 -0.2313
1305031123.5856 1.4338 0.5566 1.3882 0.6907 0.6437 -0.2353 -0.2308
1305031123.5956 1.4349 0.5569 1.3864 0.6900 0.6432 -0.2372 -0.2322
1305031123.6056 1.4372 0.5571 1.3848 0.6911 0.6436 -0.2346 -0.2304
1305031123.6155 1.4386 0.5573 1.3830 0.6908 0.6437 -0.2348 -0.2308
1305031123.6255 1.4406 0.5575 1.3815 0.6922 0.6434 -0.2327 -0.2297
1305031123.6356 1.4421 0.5580 1.3798 0.6924 0.6436 -0.2321 -0.2293
1305031123.6456 1.4437 0.5582 1.3782 0.6929 0.6433 -0.2312 -0.2293
1305031123.6556 1.4454 0.5585 1.3765 0.6941 0.6425 -0.2298 -0.2293
1305031123.6656 1.4468 0.5589 1.3751 0.6942 0.6429 -0.2289 -0.2290
1305031123.6756 1.4488 0.5590 1.3736 0.6960 0.6419 -0.2265 -0.2285
1305031123.6856 1.4499 0.5593 1.3723 0.6960 0.6423 -0.2257 -0.2283
1305031123.6955 1.4517 0.5596 1.3709 0.6973 0.6417 -0.2238 -0.2279
1305031123.7056 1.4531 0.5597 1.3697 0.6982 0.6413 -0.2227 -0.2273
1305031123.7155 1.4540 0.5600 1.3684 0.6979 0.6414 -0.2230 -0.2277
1305031123.7255 1.4556 0.5602 1.3676 0.6992 0.6407 -0.2216 -0.2271
1305031123.7356 1.4569 0.5603 1.3667 0.6999 0.6404 -0.2207 -0.2265
1305031123.7455 1.4579 0.5603 1.3659 0.7000 0.6402 -0.2209 -0.2265
1305031123.7555 1.4587 0.5604 1.3652 0.7002 0.6400 -0.2212 -0.2262
1305031123.7655 1.4597 0.5604 1.3646 0.7006 0.6398 -0.2214 -0.2255
1305031123.7755 1.4601 0.5605 1.3642 0.6999 0.6403 -0.2225 -0.2251
1305031123.7856 1.4608 0.5606 1.3639 0.7000 0.6399 -0.2229 -0.2255
1305031123.7955 1.4617 0.5607 1.3637 0.7009 0.6391 -0.2224 -0.2254
1305031123.8056 1.4623 0.5608 1.3636 0.7016 0.6387 -0.2220 -0.2249
1305031123.8155 1.4624 0.5609 1.3636 0.7014 0.6391 -0.2221 -0.2243
1305031123.8255 1.4627 0.5611 1.3637 0.7018 0.6389 -0.2220 -0.2236
1305031123.8355 1.4629 0.5611 1.3639 0.7021 0.6388 -0.2220 -0.2230
1305031123.8455 1.4630 0.5611 1.3641 0.7023 0.6388 -0.2221 -0.2224
1305031123.8555 1.4630 0.5611 1.3644 0.7023 0.6387 -0.2223 -0.2220
1305031123.8655 1.4630 0.5611 1.3650 0.7023 0.6388 -0.2226 -0.2219
1305031123.8755 1.4629 0.5610 1.3656 0.7018 0.6388 -0.2235 -0.2223
1305031123.8855 1.4626 0.5610 1.3662 0.7013 0.6389 -0.2245 -0.2228
1305031123.8955 1.4625 0.5609 1.3668 0.7014 0.6383 -0.2250 -0.2233
1305031123.9056 1.4619 0.5610 1.3675 0.7011 0.6384 -0.2255 -0.2236
1305031123.9155 1.4609 0.5611 1.3681 0.7006 0.6385 -0.2264 -0.2240
1305031123.9256 1.4604 0.5612 1.3685 0.7013 0.6378 -0.2265 -0.2239
1305031123.9356 1.4592 0.5612 1.3691 0.7013 0.6381 -0.2266 -0.2227
1305031123.9455 1.4588 0.5612 1.3698 0.7028 0.6377 -0.2251 -0.2207
1305031123.9556 1.4576 0.5612 1.3704 0.7027 0.6380 -0.2256 -0.2197
1305031123.9656 1.4563 0.5611 1.3712 0.7022 0.6382 -0.2267 -0.2198
1305031123.9756 1.4550 0.5612 1.3720 0.7013 0.6383 -0.2287 -0.2203
1305031123.9856 1.4543 0.5611 1.3731 0.7016 0.6380 -0.2292 -0.2197
1305031123.9955 1.4528 0.5611 1.3742 0.7002 0.6381 -0.2315 -0.2213
1305031124.0056 1.4509 0.5611 1.3751 0.6988 0.6384 -0.2342 -0.2218
1305031124.0155 1.4496 0.5611 1.3760 0.6985 0.6382 -0.2356 -0.2220
1305031124.0255 1.4480 0.5613 1.3771 0.6978 0.6383 -0.2370 -0.2223
1305031124.0356 1.4463 0.5613 1.3782 0.6980 0.6381 -0.2375 -0.2218
1305031124.0455 1.4444 0.5615 1.3791 0.6978 0.6379 -0.2385 -0.2219
1305031124.0555 1.4428 0.5616 1.3802 0.6978 0.6386 -0.2383 -0.2201
1305031124.0655 1.4407 0.5617 1.3812 0.6979 0.6382 -0.2391 -0.2200
1305031124.0756 1.4391 0.5618 1.3823 0.6975 0.6382 -0.2403 -0.2203
1305031124.0855 1.4371 0.5619 1.3837 0.6968 0.6380 -0.2420 -0.2210
1305031124.0955 1.4346 0.5621 1.3849 0.6948 0.6387 -0.2444 -0.2227
1305031124.1055 1.4328 0.5623 1.3863 0.6943 0.6382 -0.2461 -0.2239
1305031124.1155 1.4308 0.5625 1.3878 0.6934 0.6386 -0.2469 -0.2248
1305031124.1258 1.4282 0.5625 1.3889 0.6923 0.6387 -0.2486 -0.2258
1305031124.1358 1.4263 0.5627 1.3901 0.6922 0.6386 -0.2487 -0.2264
1305031124.1456 1.4238 0.5630 1.3913 0.6915 0.6395 -0.2485 -0.2260
1305031124.1557 1.4218 0.5631 1.3926 0.6915 0.6394 -0.2486 -0.2260
1305031124.1655 1.4195 0.5634 1.3940 0.6909 0.6401 -0.2488 -0.2258
1305031124.1756 1.4171 0.5636 1.3954 0.6895 0.6410 -0.2495 -0.2265
1305031124.1855 1.4148 0.5639 1.3968 0.6888 0.6406 -0.2511 -0.2284
1305031124.1955 1.4128 0.5642 1.3986 0.6881 0.6406 -0.2518 -0.2296
1305031124.2055 1.4101 0.5645 1.4001 0.6866 0.6408 -0.2544 -0.2310
1305031124.2155 1.4081 0.5648 1.4017 0.6866 0.6401 -0.2550 -0.2321
1305031124.2255 1.4055 0.5651 1.4033 0.6857 0.6399 -0.2569 -0.2333
1305031124.2356 1.4035 0.5654 1.4049 0.6856 0.6400 -0.2570 -0.2332
1305031124.2455 1.4011 0.5656 1.4064 0.6849 0.6405 -0.2582 -0.2326
1305031124.2555 1.3985 0.5658 1.4079 0.6839 0.6416 -0.2590 -0.2313
1305031124.2655 1.3963 0.5661 1.4094 0.6840 0.6416 -0.2595 -0.2306
1305031124.2755 1.3939 0.5662 1.4109 0.6829 0.6425 -0.2611 -0.2295
1305031124.2855 1.3913 0.5664 1.4127 0.6824 0.6422 -0.2628 -0.2299
1305031124.2955 1.3892 0.5667 1.4146 0.6821 0.6420 -0.2639 -0.2301
1305031124.3056 1.3870 0.5670 1.4165 0.6815 0.6419 -0.2654 -0.2304
1305031124.3155 1.3845 0.5671 1.4185 0.6803 0.6421 -0.2674 -0.2310
1305031124.3255 1.3819 0.5674 1.4203 0.6792 0.6423 -0.2691 -0.2316
1305031124.3356 1.3799 0.5675 1.4223 0.6791 0.6424 -0.2695 -0.2312
1305031124.3455 1.3774 0.5676 1.4241 0.6783 0.6427 -0.2707 -0.2315
1305031124.3555 1.3750 0.5679 1.4262 0.6777 0.6429 -0.2715 -0.2317
1305031124.3655 1.3728 0.5682 1.4283 0.6773 0.6429 -0.2722 -0.2321
1305031124.3755 1.3701 0.5685 1.4303 0.6764 0.6430 -0.2735 -0.2328
1305031124.3856 1.3678 0.5686 1.4325 0.6759 0.6426 -0.2749 -0.2337
1305031124.3955 1.3653 0.5690 1.4347 0.6756 0.6425 -0.2754 -0.2345
1305031124.4055 1.3630 0.5690 1.4370 0.6749 0.6424 -0.2768 -0.2350
1305031124.4155 1.3602 0.5693 1.4392 0.6736 0.6425 -0.2783 -0.2365
1305031124.4255 1.3581 0.5693 1.4417 0.6732 0.6423 -0.2791 -0.2374
1305031124.4357 1.3553 0.5694 1.4439 0.6717 0.6422 -0.2812 -0.2394
1305031124.4456 1.3530 0.5697 1.4463 0.6711 0.6427 -0.2811 -0.2399
1305031124.4555 1.3503 0.5699 1.4487 0.6693 0.6432 -0.2830 -0.2413
1305031124.4655 1.3477 0.5699 1.4510 0.6689 0.6430 -0.2836 -0.2423
1305031124.4756 1.3450 0.5701 1.4533 0.6672 0.6429 -0.2860 -0.2443
1305031124.4856 1.3425 0.5703 1.4558 0.6666 0.6431 -0.2864 -0.2449
1305031124.4955 1.3399 0.5703 1.4581 0.6658 0.6433 -0.2873 -0.2456
1305031124.5056 1.3371 0.5704 1.4604 0.6648 0.6435 -0.2885 -0.2465
1305031124.5155 1.3343 0.5704 1.4625 0.6641 0.6431 -0.2899 -0.2477
1305031124.5255 1.3316 0.5705 1.4648 0.6632 0.6441 -0.2900 -0.2475
1305031124.5356 1.3287 0.5706 1.4669 0.6624 0.6441 -0.2911 -0.2485
1305031124.5455 1.3260 0.5706 1.4692 0.6612 0.6446 -0.2918 -0.2493
1305031124.5555 1.3229 0.5708 1.4714 0.6601 0.6451 -0.2927 -0.2499
1305031124.5655 1.3199 0.5708 1.4735 0.6589 0.6452 -0.2944 -0.2508
1305031124.5755 1.3173 0.5711 1.4759 0.6589 0.6461 -0.2936 -0.2497
1305031124.5855 1.3142 0.5712 1.4782 0.6574 0.6462 -0.2954 -0.2510
1305031124.5955 1.3109 0.5714 1.4803 0.6566 0.6459 -0.2971 -0.2518
1305031124.6056 1.3078 0.5716 1.4828 0.6553 0.6460 -0.2987 -0.2531
1305031124.6155 1.3047 0.5717 1.4846 0.6549 0.6459 -0.3000 -0.2530
1305031124.6255 1.3013 0.5719 1.4871 0.6537 0.6463 -0.3011 -0.2537
1305031124.6356 1.2982 0.5723 1.4894 0.6528 0.6473 -0.3010 -0.2533
1305031124.6456 1.2949 0.5725 1.4915 0.6523 0.6469 -0.3027 -0.2538
1305031124.6556 1.2918 0.5727 1.4940 0.6518 0.6477 -0.3024 -0.2534
1305031124.6656 1.2886 0.5731 1.4963 0.6508 0.6482 -0.3029 -0.2540
1305031124.6756 1.2851 0.5733 1.4985 0.6501 0.6479 -0.3041 -0.2554
1305031124.6855 1.2820 0.5737 1.5007 0.6499 0.6475 -0.3048 -0.2559
1305031124.6957 1.2787 0.5740 1.5032 0.6488 0.6474 -0.3060 -0.2577
1305031124.7055 1.2754 0.5744 1.5052 0.6484 0.6479 -0.3058 -0.2575
1305031124.7155 1.2719 0.5746 1.5073 0.6479 0.6473 -0.3070 -0.2588
1305031124.7255 1.2688 0.5749 1.5097 0.6477 0.6482 -0.3056 -0.2587
1305031124.7358 1.2653 0.5751 1.5116 0.6470 0.6487 -0.3061 -0.2587
1305031124.7455 1.2619 0.5755 1.5140 0.6462 0.6488 -0.3065 -0.2598
1305031124.7555 1.2584 0.5759 1.5161 0.6460 0.6489 -0.3067 -0.2599
1305031124.7665 1.2548 0.5760 1.5180 0.6450 0.6487 -0.3086 -0.2607
1305031124.7755 1.2512 0.5763 1.5202 0.6446 0.6486 -0.3095 -0.2609
1305031124.7855 1.2478 0.5767 1.5223 0.6447 0.6488 -0.3092 -0.2605
1305031124.7955 1.2441 0.5770 1.5243 0.6445 0.6483 -0.3100 -0.2610
1305031124.8055 1.2403 0.5773 1.5263 0.6441 0.6485 -0.3105 -0.2612
1305031124.8155 1.2366 0.5776 1.5282 0.6441 0.6492 -0.3098 -0.2602
1305031124.8255 1.2329 0.5778 1.5301 0.6439 0.6494 -0.3100 -0.2598
1305031124.8355 1.2289 0.5780 1.5320 0.6434 0.6499 -0.3103 -0.2595
1305031124.8455 1.2251 0.5783 1.5338 0.6429 0.6495 -0.3117 -0.2602
1305031124.8555 1.2215 0.5787 1.5358 0.6431 0.6498 -0.3112 -0.2594
1305031124.8661 1.2176 0.5791 1.5377 0.6426 0.6497 -0.3120 -0.2601
1305031124.8756 1.2139 0.5795 1.5396 0.6431 0.6490 -0.3114 -0.2611
1305031124.8855 1.2100 0.5798 1.5413 0.6430 0.6485 -0.3119 -0.2621
1305031124.8956 1.2061 0.5802 1.5430 0.6432 0.6485 -0.3114 -0.2624
1305031124.9057 1.2022 0.5805 1.5445 0.6434 0.6483 -0.3110 -0.2628
1305031124.9156 1.1987 0.5810 1.5462 0.6437 0.6487 -0.3097 -0.2624
1305031124.9255 1.1951 0.5814 1.5475 0.6442 0.6491 -0.3087 -0.2615
1305031124.9355 1.1915 0.5819 1.5489 0.6449 0.6495 -0.3071 -0.2607
1305031124.9456 1.1877 0.5822 1.5504 0.6447 0.6490 -0.3081 -0.2613
1305031124.9556 1.1841 0.5826 1.5518 0.6451 0.6480 -0.3084 -0.2623
1305031124.9659 1.1804 0.5830 1.5534 0.6446 0.6474 -0.3097 -0.2634
1305031124.9758 1.1773 0.5833 1.5552 0.6451 0.6469 -0.3098 -0.2634
1305031124.9855 1.1737 0.5835 1.5570 0.6442 0.6467 -0.3117 -0.2639
1305031124.9956 1.1703 0.5838 1.5585 0.6437 0.6460 -0.3133 -0.2648
1305031125.0056 1.1670 0.5840 1.5602 0.6430 0.6464 -0.3145 -0.2643
1305031125.0155 1.1638 0.5842 1.5618 0.6428 0.6462 -0.3158 -0.2636
1305031125.0255 1.1602 0.5844 1.5632 0.6424 0.6458 -0.3173 -0.2639
1305031125.0356 1.1570 0.5847 1.5645 0.6426 0.6457 -0.3175 -0.2632
1305031125.0455 1.1538 0.5850 1.5660 0.6434 0.6450 -0.3175 -0.2630
1305031125.0555 1.1505 0.5853 1.5673 0.6442 0.6443 -0.3173 -0.2631
1305031125.0655 1.1475 0.5855 1.5688 0.6452 0.6439 -0.3168 -0.2624
